2.06,msec,task-clock,0.98%,2026708,100.00,0.531,CPUs utilized
0,,context-switches,0.00%,2026708,100.00,0.000,/sec
0,,cpu-migrations,0.00%,2026708,100.00,0.000,/sec
67,,page-faults,0.62%,2026708,100.00,32.455,K/sec
3697881,,cycles,0.97%,2026708,100.00,1.791,GHz
992783,,instructions,0.64%,2026708,100.00,0.27,insn per cycle
127373,,branches,0.53%,2026708,100.00,61.700,M/sec
13402,,branch-misses,0.95%,2026708,100.00,10.52,of all branches
