4.55,msec,task-clock,0.63%,4552833,100.00,0.717,CPUs utilized
0,,context-switches,0.00%,4552833,100.00,0.000,/sec
0,,cpu-migrations,0.00%,4552833,100.00,0.000,/sec
83,,page-faults,0.52%,4552833,100.00,18.236,K/sec
8170772,,cycles,0.60%,4552833,100.00,1.795,GHz
4815275,,instructions,0.17%,4552833,100.00,0.59,insn per cycle
466572,,branches,0.19%,4552833,100.00,102.509,M/sec
13455,,branch-misses,1.00%,4552833,100.00,2.88,of all branches
