2.31,msec,task-clock,0.93%,2222458,100.00,0.554,CPUs utilized
0,,context-switches,0.00%,2222458,100.00,0.000,/sec
0,,cpu-migrations,0.00%,2222458,100.00,0.000,/sec
81,,page-faults,0.34%,2222458,100.00,35.137,K/sec
4126775,,cycles,0.95%,2222458,100.00,1.790,GHz
1275450,,instructions,0.44%,2222458,100.00,0.31,insn per cycle
137040,,branches,0.45%,2222458,100.00,59.447,M/sec
14043,,branch-misses,0.90%,2222458,100.00,10.25,of all branches
