,Branch Misses,Branches,Context Switch,CPU Migration,Cycles,Instructions,Page Faults,Executable,Sparsity Level,Stride,Vector Size
70,,,,0.0,,,,results_vector_mlir_sparsity_65_stride_2,65,2,16
71,,,,,,,83.0,results_vector_mlir_sparsity_65_stride_2,65,2,16
72,,,,,8224048.0,,,results_vector_mlir_sparsity_65_stride_2,65,2,16
73,,,,,,1462299.0,,results_vector_mlir_sparsity_65_stride_2,65,2,16
74,,131767.0,,,,,,results_vector_mlir_sparsity_65_stride_2,65,2,16
75,13983.0,,,,,,,results_vector_mlir_sparsity_65_stride_2,65,2,16
76,,,0.0,,,,,results_vector_mlir_sparsity_65_stride_2,65,2,16
77,13520.0,,,,,,,results_vector_mlir_sparsity_65_stride_3,65,3,16
78,,130655.0,,,,,,results_vector_mlir_sparsity_65_stride_3,65,3,16
79,,,,,,1451530.0,,results_vector_mlir_sparsity_65_stride_3,65,3,16
80,,,0.0,,,,,results_vector_mlir_sparsity_65_stride_3,65,3,16
81,,,,,8511051.0,,,results_vector_mlir_sparsity_65_stride_3,65,3,16
82,,,,0.0,,,,results_vector_mlir_sparsity_65_stride_3,65,3,16
83,,,,,,,83.0,results_vector_mlir_sparsity_65_stride_3,65,3,16
84,,,,,7816744.0,,,results_vector_mlir_sparsity_70_stride_1,70,1,16
85,13403.0,,,,,,,results_vector_mlir_sparsity_70_stride_1,70,1,16
86,,,0.0,,,,,results_vector_mlir_sparsity_70_stride_1,70,1,16
87,,,,0.0,,,,results_vector_mlir_sparsity_70_stride_1,70,1,16
88,,,,,,,84.0,results_vector_mlir_sparsity_70_stride_1,70,1,16
89,,,,,,1376856.0,,results_vector_mlir_sparsity_70_stride_1,70,1,16
90,,127968.0,,,,,,results_vector_mlir_sparsity_70_stride_1,70,1,16
91,,,,,7646663.0,,,results_vector_mlir_sparsity_70_stride_2,70,2,16
92,13559.0,,,,,,,results_vector_mlir_sparsity_70_stride_2,70,2,16
93,,,0.0,,,,,results_vector_mlir_sparsity_70_stride_2,70,2,16
94,,,,,,1373236.0,,results_vector_mlir_sparsity_70_stride_2,70,2,16
95,,,,,,,83.0,results_vector_mlir_sparsity_70_stride_2,70,2,16
96,,127475.0,,,,,,results_vector_mlir_sparsity_70_stride_2,70,2,16
97,,,,0.0,,,,results_vector_mlir_sparsity_70_stride_2,70,2,16
98,13696.0,,,,,,,results_vector_mlir_sparsity_70_stride_3,70,3,16
99,,127361.0,,,,,,results_vector_mlir_sparsity_70_stride_3,70,3,16
100,,,,,,1373044.0,,results_vector_mlir_sparsity_70_stride_3,70,3,16
101,,,,,7883959.0,,,results_vector_mlir_sparsity_70_stride_3,70,3,16
102,,,,,,,83.0,results_vector_mlir_sparsity_70_stride_3,70,3,16
103,,,,0.0,,,,results_vector_mlir_sparsity_70_stride_3,70,3,16
104,,,0.0,,,,,results_vector_mlir_sparsity_70_stride_3,70,3,16
105,,,,,,,82.0,results_vector_mlir_sparsity_75_stride_1,75,1,16
106,,,0.0,,,,,results_vector_mlir_sparsity_75_stride_1,75,1,16
107,,,,0.0,,,,results_vector_mlir_sparsity_75_stride_1,75,1,16
108,,,,,7051598.0,,,results_vector_mlir_sparsity_75_stride_1,75,1,16
109,,,,,,1290737.0,,results_vector_mlir_sparsity_75_stride_1,75,1,16
110,,123873.0,,,,,,results_vector_mlir_sparsity_75_stride_1,75,1,16
111,13830.0,,,,,,,results_vector_mlir_sparsity_75_stride_1,75,1,16
112,,,,0.0,,,,results_vector_mlir_sparsity_75_stride_2,75,2,16
113,,,0.0,,,,,results_vector_mlir_sparsity_75_stride_2,75,2,16
114,,,,,,,82.0,results_vector_mlir_sparsity_75_stride_2,75,2,16
115,13531.0,,,,,,,results_vector_mlir_sparsity_75_stride_2,75,2,16
116,,,,,,1291981.0,,results_vector_mlir_sparsity_75_stride_2,75,2,16
117,,124037.0,,,,,,results_vector_mlir_sparsity_75_stride_2,75,2,16
118,,,,,6528759.0,,,results_vector_mlir_sparsity_75_stride_2,75,2,16
119,,,,,,,82.0,results_vector_mlir_sparsity_75_stride_3,75,3,16
120,,124189.0,,,,,,results_vector_mlir_sparsity_75_stride_3,75,3,16
121,13624.0,,,,,,,results_vector_mlir_sparsity_75_stride_3,75,3,16
122,,,,,,1292388.0,,results_vector_mlir_sparsity_75_stride_3,75,3,16
123,,,0.0,,,,,results_vector_mlir_sparsity_75_stride_3,75,3,16
124,,,,0.0,,,,results_vector_mlir_sparsity_75_stride_3,75,3,16
125,,,,,7069507.0,,,results_vector_mlir_sparsity_75_stride_3,75,3,16
126,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,16
127,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_1,80,1,16
128,,,,,,,82.0,results_vector_mlir_sparsity_80_stride_1,80,1,16
129,,,,,6348369.0,,,results_vector_mlir_sparsity_80_stride_1,80,1,16
130,,,,,,1209339.0,,results_vector_mlir_sparsity_80_stride_1,80,1,16
131,,120139.0,,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,16
132,14481.0,,,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,16
133,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_2,80,2,16
134,13413.0,,,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,16
135,,119366.0,,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,16
136,,,,,,1201485.0,,results_vector_mlir_sparsity_80_stride_2,80,2,16
137,,,,,6100450.0,,,results_vector_mlir_sparsity_80_stride_2,80,2,16
138,,,,,,,81.0,results_vector_mlir_sparsity_80_stride_2,80,2,16
139,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,16
140,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,16
141,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_3,80,3,16
142,13965.0,,,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,16
143,,,,,6418454.0,,,results_vector_mlir_sparsity_80_stride_3,80,3,16
144,,,,,,1220171.0,,results_vector_mlir_sparsity_80_stride_3,80,3,16
145,,121589.0,,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,16
146,,,,,,,82.0,results_vector_mlir_sparsity_80_stride_3,80,3,16
147,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,16
148,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_1,85,1,16
149,,,,,,,82.0,results_vector_mlir_sparsity_85_stride_1,85,1,16
150,,,,,5569224.0,,,results_vector_mlir_sparsity_85_stride_1,85,1,16
151,,116958.0,,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,16
152,13609.0,,,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,16
153,,,,,,1129154.0,,results_vector_mlir_sparsity_85_stride_1,85,1,16
154,,,,,,,82.0,results_vector_mlir_sparsity_85_stride_2,85,2,16
155,,,,,5511619.0,,,results_vector_mlir_sparsity_85_stride_2,85,2,16
156,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_2,85,2,16
157,,,,,,1128345.0,,results_vector_mlir_sparsity_85_stride_2,85,2,16
158,,116971.0,,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,16
159,13542.0,,,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,16
160,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,16
161,,,,,,,82.0,results_vector_mlir_sparsity_85_stride_3,85,3,16
162,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,16
163,14327.0,,,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,16
164,,117459.0,,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,16
165,,,,,,1133126.0,,results_vector_mlir_sparsity_85_stride_3,85,3,16
166,,,,,5717272.0,,,results_vector_mlir_sparsity_85_stride_3,85,3,16
167,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_3,85,3,16
168,,,,,,1054883.0,,results_vector_mlir_sparsity_90_stride_1,90,1,16
169,,,,,4877943.0,,,results_vector_mlir_sparsity_90_stride_1,90,1,16
170,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_1,90,1,16
171,13781.0,,,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,16
172,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_1,90,1,16
173,,114489.0,,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,16
174,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,16
175,,114065.0,,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,16
176,,,,,,1051077.0,,results_vector_mlir_sparsity_90_stride_2,90,2,16
177,,,,,4854298.0,,,results_vector_mlir_sparsity_90_stride_2,90,2,16
178,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_2,90,2,16
179,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_2,90,2,16
180,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,16
181,13751.0,,,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,16
182,13793.0,,,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,16
183,,113491.0,,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,16
184,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,16
185,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_3,90,3,16
186,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_3,90,3,16
187,,,,,4761089.0,,,results_vector_mlir_sparsity_90_stride_3,90,3,16
188,,,,,,1048641.0,,results_vector_mlir_sparsity_90_stride_3,90,3,16
189,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_1,95,1,16
190,,110174.0,,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,16
191,13761.0,,,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,16
192,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_1,95,1,16
193,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,16
194,,,,,4255787.0,,,results_vector_mlir_sparsity_95_stride_1,95,1,16
195,,,,,,968585.0,,results_vector_mlir_sparsity_95_stride_1,95,1,16
196,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_2,95,2,16
197,,,,,4209766.0,,,results_vector_mlir_sparsity_95_stride_2,95,2,16
198,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_2,95,2,16
199,13389.0,,,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,16
200,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,16
201,,,,,,970150.0,,results_vector_mlir_sparsity_95_stride_2,95,2,16
202,,110498.0,,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,16
203,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_3,95,3,16
204,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_3,95,3,16
205,,,,,,963711.0,,results_vector_mlir_sparsity_95_stride_3,95,3,16
206,,109601.0,,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,16
207,13443.0,,,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,16
208,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,16
209,,,,,4117585.0,,,results_vector_mlir_sparsity_95_stride_3,95,3,16
210,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_4,95,4,16
211,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_4,95,4,16
212,,,,,,970004.0,,results_vector_mlir_sparsity_95_stride_4,95,4,16
213,,110440.0,,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,16
214,13747.0,,,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,16
215,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,16
216,,,,,4103916.0,,,results_vector_mlir_sparsity_95_stride_4,95,4,16
