,Branch Misses,Branches,Context Switch,CPU Migration,Cycles,Instructions,Page Faults,Executable,Sparsity Level,Stride,Vector Size
343,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,8
344,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_1,80,1,8
345,,,,,,,81.0,results_vector_mlir_sparsity_80_stride_1,80,1,8
346,,,,,4786192.0,,,results_vector_mlir_sparsity_80_stride_1,80,1,8
347,,,,,,1089065.0,,results_vector_mlir_sparsity_80_stride_1,80,1,8
348,,127105.0,,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,8
349,13358.0,,,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,8
350,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,8
351,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_2,80,2,8
352,,,,,,,81.0,results_vector_mlir_sparsity_80_stride_2,80,2,8
353,,,,,5109886.0,,,results_vector_mlir_sparsity_80_stride_2,80,2,8
354,,,,,,1095089.0,,results_vector_mlir_sparsity_80_stride_2,80,2,8
355,,127931.0,,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,8
356,13332.0,,,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,8
357,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,8
358,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_3,80,3,8
359,,,,,,,82.0,results_vector_mlir_sparsity_80_stride_3,80,3,8
360,,,,,4890685.0,,,results_vector_mlir_sparsity_80_stride_3,80,3,8
361,,,,,,1092492.0,,results_vector_mlir_sparsity_80_stride_3,80,3,8
362,,127719.0,,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,8
363,13519.0,,,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,8
364,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,8
365,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_1,85,1,8
366,,,,,,,82.0,results_vector_mlir_sparsity_85_stride_1,85,1,8
367,,,,,4511052.0,,,results_vector_mlir_sparsity_85_stride_1,85,1,8
368,,,,,,1047844.0,,results_vector_mlir_sparsity_85_stride_1,85,1,8
369,,123470.0,,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,8
370,13473.0,,,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,8
371,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,8
372,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_2,85,2,8
373,,,,,,,83.0,results_vector_mlir_sparsity_85_stride_2,85,2,8
374,,,,,4710753.0,,,results_vector_mlir_sparsity_85_stride_2,85,2,8
375,,,,,,1051625.0,,results_vector_mlir_sparsity_85_stride_2,85,2,8
376,,123809.0,,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,8
377,13466.0,,,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,8
378,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,8
379,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_3,85,3,8
380,,,,,,,82.0,results_vector_mlir_sparsity_85_stride_3,85,3,8
381,,,,,4601594.0,,,results_vector_mlir_sparsity_85_stride_3,85,3,8
382,,,,,,1037708.0,,results_vector_mlir_sparsity_85_stride_3,85,3,8
383,,122142.0,,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,8
384,13326.0,,,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,8
385,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,8
386,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_1,90,1,8
387,,,,,,,81.0,results_vector_mlir_sparsity_90_stride_1,90,1,8
388,,,,,4188206.0,,,results_vector_mlir_sparsity_90_stride_1,90,1,8
389,,,,,,985951.0,,results_vector_mlir_sparsity_90_stride_1,90,1,8
390,,116728.0,,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,8
391,13616.0,,,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,8
392,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,8
393,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_2,90,2,8
394,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_2,90,2,8
395,,,,,4264672.0,,,results_vector_mlir_sparsity_90_stride_2,90,2,8
396,,,,,,992027.0,,results_vector_mlir_sparsity_90_stride_2,90,2,8
397,,117560.0,,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,8
398,13508.0,,,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,8
399,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,8
400,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_3,90,3,8
401,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_3,90,3,8
402,,,,,4290746.0,,,results_vector_mlir_sparsity_90_stride_3,90,3,8
403,,,,,,993049.0,,results_vector_mlir_sparsity_90_stride_3,90,3,8
404,,117668.0,,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,8
405,13454.0,,,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,8
406,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,8
407,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_1,95,1,8
408,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_1,95,1,8
409,,,,,3902775.0,,,results_vector_mlir_sparsity_95_stride_1,95,1,8
410,,,,,,936611.0,,results_vector_mlir_sparsity_95_stride_1,95,1,8
411,,111676.0,,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,8
412,13495.0,,,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,8
413,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,8
414,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_2,95,2,8
415,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_2,95,2,8
416,,,,,3977881.0,,,results_vector_mlir_sparsity_95_stride_2,95,2,8
417,,,,,,948373.0,,results_vector_mlir_sparsity_95_stride_2,95,2,8
418,,113024.0,,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,8
419,13697.0,,,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,8
420,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,8
421,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_3,95,3,8
422,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_3,95,3,8
423,,,,,3914350.0,,,results_vector_mlir_sparsity_95_stride_3,95,3,8
424,,,,,,943636.0,,results_vector_mlir_sparsity_95_stride_3,95,3,8
425,,112575.0,,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,8
426,13503.0,,,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,8
427,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,8
428,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_4,95,4,8
429,,,,,,,81.0,results_vector_mlir_sparsity_95_stride_4,95,4,8
430,,,,,3843625.0,,,results_vector_mlir_sparsity_95_stride_4,95,4,8
431,,,,,,933417.0,,results_vector_mlir_sparsity_95_stride_4,95,4,8
432,,111231.0,,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,8
433,13433.0,,,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,8
434,,,0.0,,,,,results_vector_mlir_sparsity_50_stride_1,50,1,16
435,,,,0.0,,,,results_vector_mlir_sparsity_50_stride_1,50,1,16
436,,,,,,,83.0,results_vector_mlir_sparsity_50_stride_1,50,1,16
437,,,,,10558760.0,,,results_vector_mlir_sparsity_50_stride_1,50,1,16
438,,,,,,1694171.0,,results_vector_mlir_sparsity_50_stride_1,50,1,16
439,,140759.0,,,,,,results_vector_mlir_sparsity_50_stride_1,50,1,16
440,13827.0,,,,,,,results_vector_mlir_sparsity_50_stride_1,50,1,16
441,,,0.0,,,,,results_vector_mlir_sparsity_50_stride_2,50,2,16
442,,,,0.0,,,,results_vector_mlir_sparsity_50_stride_2,50,2,16
443,,,,,,,83.0,results_vector_mlir_sparsity_50_stride_2,50,2,16
444,,,,,10346177.0,,,results_vector_mlir_sparsity_50_stride_2,50,2,16
445,,,,,,1695563.0,,results_vector_mlir_sparsity_50_stride_2,50,2,16
446,,141001.0,,,,,,results_vector_mlir_sparsity_50_stride_2,50,2,16
447,13534.0,,,,,,,results_vector_mlir_sparsity_50_stride_2,50,2,16
448,,,0.0,,,,,results_vector_mlir_sparsity_50_stride_3,50,3,16
449,,,,0.0,,,,results_vector_mlir_sparsity_50_stride_3,50,3,16
450,,,,,,,83.0,results_vector_mlir_sparsity_50_stride_3,50,3,16
451,,,,,10619670.0,,,results_vector_mlir_sparsity_50_stride_3,50,3,16
452,,,,,,1682755.0,,results_vector_mlir_sparsity_50_stride_3,50,3,16
453,,139597.0,,,,,,results_vector_mlir_sparsity_50_stride_3,50,3,16
454,13562.0,,,,,,,results_vector_mlir_sparsity_50_stride_3,50,3,16
455,,,0.0,,,,,results_vector_mlir_sparsity_55_stride_1,55,1,16
456,,,,0.0,,,,results_vector_mlir_sparsity_55_stride_1,55,1,16
457,,,,,,,83.0,results_vector_mlir_sparsity_55_stride_1,55,1,16
458,,,,,9983651.0,,,results_vector_mlir_sparsity_55_stride_1,55,1,16
459,,,,,,1608869.0,,results_vector_mlir_sparsity_55_stride_1,55,1,16
460,,136915.0,,,,,,results_vector_mlir_sparsity_55_stride_1,55,1,16
461,13801.0,,,,,,,results_vector_mlir_sparsity_55_stride_1,55,1,16
462,,,0.0,,,,,results_vector_mlir_sparsity_55_stride_2,55,2,16
463,,,,0.0,,,,results_vector_mlir_sparsity_55_stride_2,55,2,16
464,,,,,,,82.0,results_vector_mlir_sparsity_55_stride_2,55,2,16
465,,,,,9728364.0,,,results_vector_mlir_sparsity_55_stride_2,55,2,16
466,,,,,,1608761.0,,results_vector_mlir_sparsity_55_stride_2,55,2,16
467,,136718.0,,,,,,results_vector_mlir_sparsity_55_stride_2,55,2,16
468,13828.0,,,,,,,results_vector_mlir_sparsity_55_stride_2,55,2,16
469,,,0.0,,,,,results_vector_mlir_sparsity_55_stride_3,55,3,16
470,,,,0.0,,,,results_vector_mlir_sparsity_55_stride_3,55,3,16
471,,,,,,,83.0,results_vector_mlir_sparsity_55_stride_3,55,3,16
472,,,,,9959023.0,,,results_vector_mlir_sparsity_55_stride_3,55,3,16
473,,,,,,1616382.0,,results_vector_mlir_sparsity_55_stride_3,55,3,16
474,,137702.0,,,,,,results_vector_mlir_sparsity_55_stride_3,55,3,16
475,13987.0,,,,,,,results_vector_mlir_sparsity_55_stride_3,55,3,16
476,,,0.0,,,,,results_vector_mlir_sparsity_60_stride_1,60,1,16
477,,,,0.0,,,,results_vector_mlir_sparsity_60_stride_1,60,1,16
478,,,,,,,83.0,results_vector_mlir_sparsity_60_stride_1,60,1,16
479,,,,,9232772.0,,,results_vector_mlir_sparsity_60_stride_1,60,1,16
480,,,,,,1528469.0,,results_vector_mlir_sparsity_60_stride_1,60,1,16
481,,133444.0,,,,,,results_vector_mlir_sparsity_60_stride_1,60,1,16
482,13880.0,,,,,,,results_vector_mlir_sparsity_60_stride_1,60,1,16
483,,,0.0,,,,,results_vector_mlir_sparsity_60_stride_2,60,2,16
484,,,,0.0,,,,results_vector_mlir_sparsity_60_stride_2,60,2,16
485,,,,,,,82.0,results_vector_mlir_sparsity_60_stride_2,60,2,16
486,,,,,9043619.0,,,results_vector_mlir_sparsity_60_stride_2,60,2,16
487,,,,,,1531584.0,,results_vector_mlir_sparsity_60_stride_2,60,2,16
488,,133534.0,,,,,,results_vector_mlir_sparsity_60_stride_2,60,2,16
489,13715.0,,,,,,,results_vector_mlir_sparsity_60_stride_2,60,2,16
490,,,0.0,,,,,results_vector_mlir_sparsity_60_stride_3,60,3,16
491,,,,0.0,,,,results_vector_mlir_sparsity_60_stride_3,60,3,16
492,,,,,,,83.0,results_vector_mlir_sparsity_60_stride_3,60,3,16
493,,,,,9306772.0,,,results_vector_mlir_sparsity_60_stride_3,60,3,16
494,,,,,,1535647.0,,results_vector_mlir_sparsity_60_stride_3,60,3,16
495,,134639.0,,,,,,results_vector_mlir_sparsity_60_stride_3,60,3,16
496,13614.0,,,,,,,results_vector_mlir_sparsity_60_stride_3,60,3,16
497,,,0.0,,,,,results_vector_mlir_sparsity_65_stride_1,65,1,16
498,,,,0.0,,,,results_vector_mlir_sparsity_65_stride_1,65,1,16
499,,,,,,,83.0,results_vector_mlir_sparsity_65_stride_1,65,1,16
500,,,,,8487102.0,,,results_vector_mlir_sparsity_65_stride_1,65,1,16
501,,,,,,1449178.0,,results_vector_mlir_sparsity_65_stride_1,65,1,16
502,,130270.0,,,,,,results_vector_mlir_sparsity_65_stride_1,65,1,16
503,13574.0,,,,,,,results_vector_mlir_sparsity_65_stride_1,65,1,16
504,,,0.0,,,,,results_vector_mlir_sparsity_65_stride_2,65,2,16
505,,,,0.0,,,,results_vector_mlir_sparsity_65_stride_2,65,2,16
506,,,,,,,83.0,results_vector_mlir_sparsity_65_stride_2,65,2,16
507,,,,,8224048.0,,,results_vector_mlir_sparsity_65_stride_2,65,2,16
508,,,,,,1462299.0,,results_vector_mlir_sparsity_65_stride_2,65,2,16
509,,131767.0,,,,,,results_vector_mlir_sparsity_65_stride_2,65,2,16
510,13983.0,,,,,,,results_vector_mlir_sparsity_65_stride_2,65,2,16
511,,,0.0,,,,,results_vector_mlir_sparsity_65_stride_3,65,3,16
512,,,,0.0,,,,results_vector_mlir_sparsity_65_stride_3,65,3,16
513,,,,,,,83.0,results_vector_mlir_sparsity_65_stride_3,65,3,16
514,,,,,8511051.0,,,results_vector_mlir_sparsity_65_stride_3,65,3,16
515,,,,,,1451530.0,,results_vector_mlir_sparsity_65_stride_3,65,3,16
516,,130655.0,,,,,,results_vector_mlir_sparsity_65_stride_3,65,3,16
517,13520.0,,,,,,,results_vector_mlir_sparsity_65_stride_3,65,3,16
518,,,0.0,,,,,results_vector_mlir_sparsity_70_stride_1,70,1,16
519,,,,0.0,,,,results_vector_mlir_sparsity_70_stride_1,70,1,16
520,,,,,,,84.0,results_vector_mlir_sparsity_70_stride_1,70,1,16
521,,,,,7816744.0,,,results_vector_mlir_sparsity_70_stride_1,70,1,16
522,,,,,,1376856.0,,results_vector_mlir_sparsity_70_stride_1,70,1,16
523,,127968.0,,,,,,results_vector_mlir_sparsity_70_stride_1,70,1,16
524,13403.0,,,,,,,results_vector_mlir_sparsity_70_stride_1,70,1,16
525,,,0.0,,,,,results_vector_mlir_sparsity_70_stride_2,70,2,16
526,,,,0.0,,,,results_vector_mlir_sparsity_70_stride_2,70,2,16
527,,,,,,,83.0,results_vector_mlir_sparsity_70_stride_2,70,2,16
528,,,,,7646663.0,,,results_vector_mlir_sparsity_70_stride_2,70,2,16
529,,,,,,1373236.0,,results_vector_mlir_sparsity_70_stride_2,70,2,16
530,,127475.0,,,,,,results_vector_mlir_sparsity_70_stride_2,70,2,16
531,13559.0,,,,,,,results_vector_mlir_sparsity_70_stride_2,70,2,16
532,,,0.0,,,,,results_vector_mlir_sparsity_70_stride_3,70,3,16
533,,,,0.0,,,,results_vector_mlir_sparsity_70_stride_3,70,3,16
534,,,,,,,83.0,results_vector_mlir_sparsity_70_stride_3,70,3,16
535,,,,,7883959.0,,,results_vector_mlir_sparsity_70_stride_3,70,3,16
536,,,,,,1373044.0,,results_vector_mlir_sparsity_70_stride_3,70,3,16
537,,127361.0,,,,,,results_vector_mlir_sparsity_70_stride_3,70,3,16
538,13696.0,,,,,,,results_vector_mlir_sparsity_70_stride_3,70,3,16
539,,,0.0,,,,,results_vector_mlir_sparsity_75_stride_1,75,1,16
540,,,,0.0,,,,results_vector_mlir_sparsity_75_stride_1,75,1,16
541,,,,,,,82.0,results_vector_mlir_sparsity_75_stride_1,75,1,16
542,,,,,7051598.0,,,results_vector_mlir_sparsity_75_stride_1,75,1,16
543,,,,,,1290737.0,,results_vector_mlir_sparsity_75_stride_1,75,1,16
544,,123873.0,,,,,,results_vector_mlir_sparsity_75_stride_1,75,1,16
545,13830.0,,,,,,,results_vector_mlir_sparsity_75_stride_1,75,1,16
546,,,0.0,,,,,results_vector_mlir_sparsity_75_stride_2,75,2,16
547,,,,0.0,,,,results_vector_mlir_sparsity_75_stride_2,75,2,16
548,,,,,,,82.0,results_vector_mlir_sparsity_75_stride_2,75,2,16
549,,,,,6528759.0,,,results_vector_mlir_sparsity_75_stride_2,75,2,16
550,,,,,,1291981.0,,results_vector_mlir_sparsity_75_stride_2,75,2,16
551,,124037.0,,,,,,results_vector_mlir_sparsity_75_stride_2,75,2,16
552,13531.0,,,,,,,results_vector_mlir_sparsity_75_stride_2,75,2,16
553,,,0.0,,,,,results_vector_mlir_sparsity_75_stride_3,75,3,16
554,,,,0.0,,,,results_vector_mlir_sparsity_75_stride_3,75,3,16
555,,,,,,,82.0,results_vector_mlir_sparsity_75_stride_3,75,3,16
556,,,,,7069507.0,,,results_vector_mlir_sparsity_75_stride_3,75,3,16
557,,,,,,1292388.0,,results_vector_mlir_sparsity_75_stride_3,75,3,16
558,,124189.0,,,,,,results_vector_mlir_sparsity_75_stride_3,75,3,16
559,13624.0,,,,,,,results_vector_mlir_sparsity_75_stride_3,75,3,16
560,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,16
561,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_1,80,1,16
562,,,,,,,82.0,results_vector_mlir_sparsity_80_stride_1,80,1,16
563,,,,,6348369.0,,,results_vector_mlir_sparsity_80_stride_1,80,1,16
564,,,,,,1209339.0,,results_vector_mlir_sparsity_80_stride_1,80,1,16
565,,120139.0,,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,16
566,14481.0,,,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,16
567,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,16
568,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_2,80,2,16
569,,,,,,,81.0,results_vector_mlir_sparsity_80_stride_2,80,2,16
570,,,,,6100450.0,,,results_vector_mlir_sparsity_80_stride_2,80,2,16
571,,,,,,1201485.0,,results_vector_mlir_sparsity_80_stride_2,80,2,16
572,,119366.0,,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,16
573,13413.0,,,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,16
574,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,16
575,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_3,80,3,16
576,,,,,,,82.0,results_vector_mlir_sparsity_80_stride_3,80,3,16
577,,,,,6418454.0,,,results_vector_mlir_sparsity_80_stride_3,80,3,16
578,,,,,,1220171.0,,results_vector_mlir_sparsity_80_stride_3,80,3,16
579,,121589.0,,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,16
580,13965.0,,,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,16
581,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,16
582,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_1,85,1,16
583,,,,,,,82.0,results_vector_mlir_sparsity_85_stride_1,85,1,16
584,,,,,5569224.0,,,results_vector_mlir_sparsity_85_stride_1,85,1,16
585,,,,,,1129154.0,,results_vector_mlir_sparsity_85_stride_1,85,1,16
586,,116958.0,,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,16
587,13609.0,,,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,16
588,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,16
589,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_2,85,2,16
590,,,,,,,82.0,results_vector_mlir_sparsity_85_stride_2,85,2,16
591,,,,,5511619.0,,,results_vector_mlir_sparsity_85_stride_2,85,2,16
592,,,,,,1128345.0,,results_vector_mlir_sparsity_85_stride_2,85,2,16
593,,116971.0,,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,16
594,13542.0,,,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,16
595,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,16
596,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_3,85,3,16
597,,,,,,,82.0,results_vector_mlir_sparsity_85_stride_3,85,3,16
598,,,,,5717272.0,,,results_vector_mlir_sparsity_85_stride_3,85,3,16
599,,,,,,1133126.0,,results_vector_mlir_sparsity_85_stride_3,85,3,16
600,,117459.0,,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,16
601,14327.0,,,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,16
602,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,16
603,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_1,90,1,16
604,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_1,90,1,16
605,,,,,4877943.0,,,results_vector_mlir_sparsity_90_stride_1,90,1,16
606,,,,,,1054883.0,,results_vector_mlir_sparsity_90_stride_1,90,1,16
607,,114489.0,,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,16
608,13781.0,,,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,16
609,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,16
610,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_2,90,2,16
611,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_2,90,2,16
612,,,,,4854298.0,,,results_vector_mlir_sparsity_90_stride_2,90,2,16
613,,,,,,1051077.0,,results_vector_mlir_sparsity_90_stride_2,90,2,16
614,,114065.0,,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,16
615,13751.0,,,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,16
616,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,16
617,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_3,90,3,16
618,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_3,90,3,16
619,,,,,4761089.0,,,results_vector_mlir_sparsity_90_stride_3,90,3,16
620,,,,,,1048641.0,,results_vector_mlir_sparsity_90_stride_3,90,3,16
621,,113491.0,,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,16
622,13793.0,,,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,16
623,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,16
624,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_1,95,1,16
625,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_1,95,1,16
626,,,,,4255787.0,,,results_vector_mlir_sparsity_95_stride_1,95,1,16
627,,,,,,968585.0,,results_vector_mlir_sparsity_95_stride_1,95,1,16
628,,110174.0,,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,16
629,13761.0,,,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,16
630,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,16
631,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_2,95,2,16
632,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_2,95,2,16
633,,,,,4209766.0,,,results_vector_mlir_sparsity_95_stride_2,95,2,16
634,,,,,,970150.0,,results_vector_mlir_sparsity_95_stride_2,95,2,16
635,,110498.0,,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,16
636,13389.0,,,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,16
637,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,16
638,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_3,95,3,16
639,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_3,95,3,16
640,,,,,4117585.0,,,results_vector_mlir_sparsity_95_stride_3,95,3,16
641,,,,,,963711.0,,results_vector_mlir_sparsity_95_stride_3,95,3,16
642,,109601.0,,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,16
643,13443.0,,,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,16
644,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,16
645,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_4,95,4,16
646,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_4,95,4,16
647,,,,,4103916.0,,,results_vector_mlir_sparsity_95_stride_4,95,4,16
648,,,,,,970004.0,,results_vector_mlir_sparsity_95_stride_4,95,4,16
649,,110440.0,,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,16
650,13747.0,,,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,16
651,,,0.0,,,,,results_vector_mlir_sparsity_50_stride_1,50,1,32
652,,,,0.0,,,,results_vector_mlir_sparsity_50_stride_1,50,1,32
653,,,,,,,82.0,results_vector_mlir_sparsity_50_stride_1,50,1,32
654,,,,,13132451.0,,,results_vector_mlir_sparsity_50_stride_1,50,1,32
655,,,,,,2136169.0,,results_vector_mlir_sparsity_50_stride_1,50,1,32
656,,130334.0,,,,,,results_vector_mlir_sparsity_50_stride_1,50,1,32
657,15324.0,,,,,,,results_vector_mlir_sparsity_50_stride_1,50,1,32
658,,,0.0,,,,,results_vector_mlir_sparsity_50_stride_2,50,2,32
659,,,,0.0,,,,results_vector_mlir_sparsity_50_stride_2,50,2,32
660,,,,,,,83.0,results_vector_mlir_sparsity_50_stride_2,50,2,32
661,,,,,12946885.0,,,results_vector_mlir_sparsity_50_stride_2,50,2,32
662,,,,,,2137904.0,,results_vector_mlir_sparsity_50_stride_2,50,2,32
663,,130541.0,,,,,,results_vector_mlir_sparsity_50_stride_2,50,2,32
664,14859.0,,,,,,,results_vector_mlir_sparsity_50_stride_2,50,2,32
665,,,0.0,,,,,results_vector_mlir_sparsity_50_stride_3,50,3,32
666,,,,0.0,,,,results_vector_mlir_sparsity_50_stride_3,50,3,32
667,,,,,,,83.0,results_vector_mlir_sparsity_50_stride_3,50,3,32
668,,,,,13171278.0,,,results_vector_mlir_sparsity_50_stride_3,50,3,32
669,,,,,,2145249.0,,results_vector_mlir_sparsity_50_stride_3,50,3,32
670,,131465.0,,,,,,results_vector_mlir_sparsity_50_stride_3,50,3,32
671,14628.0,,,,,,,results_vector_mlir_sparsity_50_stride_3,50,3,32
672,,,0.0,,,,,results_vector_mlir_sparsity_55_stride_1,55,1,32
673,,,,0.0,,,,results_vector_mlir_sparsity_55_stride_1,55,1,32
674,,,,,,,83.0,results_vector_mlir_sparsity_55_stride_1,55,1,32
675,,,,,12211278.0,,,results_vector_mlir_sparsity_55_stride_1,55,1,32
676,,,,,,2016720.0,,results_vector_mlir_sparsity_55_stride_1,55,1,32
677,,128825.0,,,,,,results_vector_mlir_sparsity_55_stride_1,55,1,32
678,14450.0,,,,,,,results_vector_mlir_sparsity_55_stride_1,55,1,32
679,,,0.0,,,,,results_vector_mlir_sparsity_55_stride_2,55,2,32
680,,,,0.0,,,,results_vector_mlir_sparsity_55_stride_2,55,2,32
681,,,,,,,83.0,results_vector_mlir_sparsity_55_stride_2,55,2,32
682,,,,,12022657.0,,,results_vector_mlir_sparsity_55_stride_2,55,2,32
683,,,,,,2014418.0,,results_vector_mlir_sparsity_55_stride_2,55,2,32
684,,128500.0,,,,,,results_vector_mlir_sparsity_55_stride_2,55,2,32
685,14218.0,,,,,,,results_vector_mlir_sparsity_55_stride_2,55,2,32
686,,,0.0,,,,,results_vector_mlir_sparsity_55_stride_3,55,3,32
687,,,,0.0,,,,results_vector_mlir_sparsity_55_stride_3,55,3,32
688,,,,,,,83.0,results_vector_mlir_sparsity_55_stride_3,55,3,32
689,,,,,12259996.0,,,results_vector_mlir_sparsity_55_stride_3,55,3,32
690,,,,,,2015582.0,,results_vector_mlir_sparsity_55_stride_3,55,3,32
691,,128614.0,,,,,,results_vector_mlir_sparsity_55_stride_3,55,3,32
