,Branch Misses,Branches,Context Switch,CPU Migration,Cycles,Instructions,Page Faults,Executable,Sparsity Level,Stride,Vector Size
106,,,0.0,,,,,results_vector_mlir_sparsity_75_stride_1,75,1,8
107,,,,0.0,,,,results_vector_mlir_sparsity_75_stride_1,75,1,8
108,,,,,5133401.0,,,results_vector_mlir_sparsity_75_stride_1,75,1,8
109,,,,,,1148162.0,,results_vector_mlir_sparsity_75_stride_1,75,1,8
110,,133575.0,,,,,,results_vector_mlir_sparsity_75_stride_1,75,1,8
111,13573.0,,,,,,,results_vector_mlir_sparsity_75_stride_1,75,1,8
112,,,,0.0,,,,results_vector_mlir_sparsity_75_stride_2,75,2,8
113,,,0.0,,,,,results_vector_mlir_sparsity_75_stride_2,75,2,8
114,,,,,,,82.0,results_vector_mlir_sparsity_75_stride_2,75,2,8
115,13416.0,,,,,,,results_vector_mlir_sparsity_75_stride_2,75,2,8
116,,,,,,1149774.0,,results_vector_mlir_sparsity_75_stride_2,75,2,8
117,,133789.0,,,,,,results_vector_mlir_sparsity_75_stride_2,75,2,8
118,,,,,5537474.0,,,results_vector_mlir_sparsity_75_stride_2,75,2,8
119,,,,,,,82.0,results_vector_mlir_sparsity_75_stride_3,75,3,8
120,,133848.0,,,,,,results_vector_mlir_sparsity_75_stride_3,75,3,8
121,13483.0,,,,,,,results_vector_mlir_sparsity_75_stride_3,75,3,8
122,,,,,,1149236.0,,results_vector_mlir_sparsity_75_stride_3,75,3,8
123,,,0.0,,,,,results_vector_mlir_sparsity_75_stride_3,75,3,8
124,,,,0.0,,,,results_vector_mlir_sparsity_75_stride_3,75,3,8
125,,,,,5224963.0,,,results_vector_mlir_sparsity_75_stride_3,75,3,8
126,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,8
127,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_1,80,1,8
128,,,,,,,81.0,results_vector_mlir_sparsity_80_stride_1,80,1,8
129,,,,,4786192.0,,,results_vector_mlir_sparsity_80_stride_1,80,1,8
130,,,,,,1089065.0,,results_vector_mlir_sparsity_80_stride_1,80,1,8
131,,127105.0,,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,8
132,13358.0,,,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,8
133,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_2,80,2,8
