2.03,msec,task-clock,0.80%,2013541,100.00,0.525,CPUs utilized
0,,context-switches,0.00%,2013541,100.00,0.000,/sec
0,,cpu-migrations,0.00%,2013541,100.00,0.000,/sec
66,,page-faults,0.56%,2013541,100.00,32.582,K/sec
3628205,,cycles,0.78%,2013541,100.00,1.791,GHz
986530,,instructions,0.49%,2013541,100.00,0.27,insn per cycle
126119,,branches,0.40%,2013541,100.00,62.261,M/sec
13278,,branch-misses,0.61%,2013541,100.00,10.53,of all branches
