2.33,msec,task-clock,1.50%,2139541,100.00,0.558,CPUs utilized
0,,context-switches,0.00%,2139541,100.00,0.000,/sec
0,,cpu-migrations,0.00%,2139541,100.00,0.000,/sec
82,,page-faults,0.33%,2139541,100.00,35.193,K/sec
4172653,,cycles,1.50%,2139541,100.00,1.791,GHz
973068,,instructions,0.70%,2139541,100.00,0.23,insn per cycle
110751,,branches,0.66%,2139541,100.00,47.533,M/sec
13792,,branch-misses,1.35%,2139541,100.00,12.45,of all branches
